0	0
0.002219727	0.002568384
0.002377098	0.005590708
0.002534469	0.007613404
0.00269184	0.010060941
0.002849211	0.011809397
0.003006582	0.013414234
0.003163952	0.01491696
0.003321323	0.016621919
0.003478694	0.018561929
0.003636065	0.02091395
0.003793436	0.021932782
0.003950807	0.023625652
0.004108178	0.0254071
0.004265549	0.026607447
0.00442292	0.028132013
0.004580291	0.028812585
0.004737662	0.031654009
0.004895033	0.033436789
0.005052404	0.037498133
0.005209775	0.040411871
0.005367146	0.043546118
0.005524516	0.048148126
0.005681887	0.051338378
0.005839258	0.056387699
0.005996629	0.060040455
0.006154	0.063840847
0.006311371	0.068154292
0.006468742	0.072630589
0.006626113	0.078092113
0.006783484	0.081884994
0.006940855	0.086064993
0.007098226	0.089441728
0.007255597	0.092048325
0.007412968	0.094799034
0.007570339	0.096726946
0.00772771	0.098498994
0.007885081	0.101155439
0.008042451	0.104305692
0.008199822	0.108518396
0.008357193	0.111747311
0.008514564	0.1140285
0.008671935	0.117267072
0.008829306	0.119750509
0.008986677	0.122881327
0.009144048	0.125212826
0.009301419	0.129420973
0.00945879	0.132839047
0.009616161	0.138183006
0.009773532	0.144155331
0.009930903	0.149817028
0.010088274	0.155635962
0.010245645	0.161661962
0.010403016	0.166833677
0.010560386	0.171101921
0.010717757	0.175001908
0.010875128	0.180013052
0.011032499	0.184678456
0.01118987	0.189762013
0.011347241	0.193791971
0.011504612	0.197759619
0.011661983	0.202177829
0.011819354	0.205957196
0.011976725	0.209348991
0.012134096	0.21293564
0.012291467	0.218773743
0.012448838	0.223700776
0.012606209	0.229924155
0.01276358	0.234402992
0.012920951	0.24070733
0.013078321	0.246866643
0.013235692	0.251876756
0.013393063	0.257405562
0.013550434	0.262062894
0.013707805	0.268113475
0.013865176	0.273600755
0.014022547	0.280003988
0.014179918	0.287122645
0.014337289	0.294828017
0.01449466	0.30219743
0.014652031	0.307317028
0.014809402	0.314079291
0.014966773	0.321035376
0.015124144	0.32702224
0.015281515	0.332707922
0.015438885	0.337368739
0.015596256	0.341434343
0.015753627	0.344728002
0.015910998	0.348977886
0.016068369	0.352128163
0.01622574	0.355665248
0.016383111	0.357207587
0.016540482	0.360894509
0.016697853	0.365873254
0.016855224	0.370050757
0.017012595	0.374453129
0.017169966	0.379343951
0.017327337	0.384939935
0.017484708	0.392281835
0.017642079	0.400165009
0.01779945	0.408777869
0.01795682	0.414586316
0.018114191	0.42198209
0.018271562	0.42824449
0.018428933	0.435585304
0.018586304	0.441070478
0.018743675	0.44830459
0.018901046	0.455745027
0.019058417	0.463409803
0.019215788	0.470305541
0.019373159	0.476677766
0.01953053	0.483295349
0.019687901	0.490180776
0.019845272	0.498391004
0.020002643	0.503843964
0.020160014	0.51097289
0.020317385	0.518067692
0.020474755	0.525746379
0.020632126	0.532968963
0.020789497	0.541389958
0.020946868	0.549293971
0.021104239	0.556273283
0.02126161	0.564075046
0.021418981	0.569948361
0.021576352	0.575161458
0.021733723	0.58060391
0.021891094	0.586470413
0.022048465	0.59303405
0.022205836	0.596891872
0.022363207	0.602814746
0.022520578	0.607223719
0.022677949	0.613419065
0.022835319	0.619486073
0.02299269	0.626451917
0.023150061	0.633391652
0.023307432	0.641580746
0.023464803	0.649980615
0.023622174	0.658014191
0.023779545	0.66601595
0.023936916	0.673891134
0.024094287	0.681745628
0.024251658	0.690058885
0.024409029	0.696507687
0.0245664	0.701741994
0.024723771	0.706791825
0.024881142	0.711789137
0.025038513	0.717908625
0.025195884	0.723782582
0.025353254	0.73033549
0.025510625	0.736486434
0.025667996	0.742214622
0.025825367	0.748138214
0.025982738	0.754976749
0.026140109	0.761119221
0.02629748	0.768673146
0.026454851	0.775593112
0.026612222	0.780940496
0.026769593	0.787935599
0.026926964	0.794220843
0.027084335	0.8008323
0.027241706	0.807823419
0.027399077	0.813668244
0.027556448	0.817845564
0.027713819	0.822694532
0.027871189	0.8279142
0.02802856	0.834392363
0.028185931	0.840458691
0.028343302	0.846896191
0.028500673	0.852310044
0.028658044	0.858503178
0.028815415	0.863913991
0.028972786	0.86993759
0.029130157	0.877426065
0.029287528	0.88526209
0.029444899	0.891712929
0.02960227	0.899397175
0.029759641	0.907545323
0.029917012	0.914071648
0.030074383	0.922102236
0.030231753	0.927865631
0.030389124	0.93313881
0.030546495	0.938001226
0.030703866	0.942199028
0.030861237	0.945644777
0.031018608	0.950635228
0.031175979	0.957772786
0.03133335	0.964817822
0.031490721	0.973084606
0.031648092	0.980307833
0.031805463	0.989045207
0.031962834	0.997441331
0.032120205	1.006483537
0.032277576	1.013030867
0.032434947	1.018690378
0.032592318	1.025059189
0.032749688	1.030908982
0.032907059	1.036136586
0.03306443	1.040269752
0.033221801	1.045454453
0.033379172	1.050561998
0.033536543	1.055103001
0.033693914	1.060331366
0.033851285	1.065535488
0.034008656	1.070185549
0.034166027	1.075317959
0.034323398	1.080499565
0.034480769	1.086571013
0.03463814	1.093309452
0.034795511	1.099484455
0.034952882	1.105332112
0.035110253	1.110283079
0.035267623	1.115885887
0.035424994	1.12024167
0.035582365	1.126127578
0.035739736	1.129812625
0.035897107	1.134951109
0.036054478	1.140175869
0.036211849	1.147359046
0.03636922	1.154784973
0.036526591	1.162905351
0.036683962	1.169396177
0.036841333	1.176607563
0.036998704	1.182624731
0.037156075	1.189182798
0.037313446	1.195338655
0.037470817	1.201144096
0.037628187	1.205473738
0.037785558	1.211114465
0.037942929	1.216500562
0.0381003	1.22294904
0.038257671	1.228518128
0.038415042	1.234701101
0.038572413	1.240213998
0.038729784	1.24482304
0.038887155	1.250741257
0.039044526	1.256053232
0.039201897	1.261241516
0.039359268	1.265805972
0.039516639	1.272119941
0.03967401	1.278371268
0.039831381	1.282640585
0.039988752	1.286614965
0.040146122	1.291143624
0.040303493	1.295005137
0.040460864	1.298774871
0.040618235	1.302086751
0.040775606	1.306143677
0.040932977	1.309963068
0.041090348	1.314299575
0.041247719	1.319135533
0.04140509	1.322076036
0.041562461	1.325759186
0.041719832	1.331248258
0.041877203	1.337232738
0.042034574	1.342695492
0.042191945	1.347963243
0.042349316	1.353303828
0.042506687	1.358666503
0.042664057	1.364351387
0.042821428	1.369508833
0.042978799	1.373563039
0.04313617	1.37759715
0.043293541	1.379843085
0.043450912	1.384386743
0.043608283	1.388575446
0.043765654	1.394663384
0.043923025	1.398278006
